,Unnamed: 0,College,Year,Province,category,Major,score,Ranking
434,22012,南京师范大学,2017,安徽,不分文理,播音与主持艺术,624,
435,22210,南京师范大学,2017,北京,文科,哲学,596,1789
436,22682,南京师范大学,2017,福建,文科,学前教育(师范),554,
437,22686,南京师范大学,2017,福建,理科,教育技术学(师范),546,43618
438,22381,南京师范大学,2017,广东,理科,海洋资源开发技术,537,25979
439,22395,南京师范大学,2017,广西,文科,思想政治教育(师范),565,3273
440,22403,南京师范大学,2017,广西,理科,生物工程,487,
441,22696,南京师范大学,2017,贵州,文科,劳动与社会保障,606,2254
442,22694,南京师范大学,2017,贵州,理科,人文地理与城乡规划,535,9597
443,22508,南京师范大学,2017,河北,文科,社会学类(含社会学、社会工作),589,3010
444,22484,南京师范大学,2017,河北,理科,化学类(含化学、应用化学),576,19113
445,22521,南京师范大学,2017,河南,文科,劳动与社会保障,574,92
446,22543,南京师范大学,2017,河南,理科,环境科学与工程类(含环境科学、环境工程),551,27863
447,22833,南京师范大学,2017,黑龙江,理科,化学类(含化学、应用化学),549,10531
448,22586,南京师范大学,2017,湖北,文科,历史学(师范),565,4939
449,22597,南京师范大学,2017,湖北,理科,能源动力类(含能源与动力工程、能源与环境系统工程),548,
450,22604,南京师范大学,2017,湖南,文科,劳动与社会保障,598,2221
451,22639,南京师范大学,2017,湖南,理科,食品科学与工程,558,15774
452,22217,南京师范大学,2017,吉林,理科,能源动力类(含能源与动力工程、能源与环境系统工程),534,11407
453,22114,南京师范大学,2017,江苏,文科,英语(中美合作1+2+1),350,6276
454,22097,南京师范大学,2017,江苏,理科,电气工程及其自动化(中外合作办学),342,39446
455,22762,南京师范大学,2017,辽宁,文科,思想政治教育,592,960
456,22763,南京师范大学,2017,辽宁,理科,海洋资源开发技术,577,10328
457,22830,南京师范大学,2017,青海,理科,能源动力类(含能源与动力工程、能源与环境系统工程),436,4129
458,22309,南京师范大学,2017,山东,文科,劳动与社会保障,595,2163
459,22337,南京师范大学,2017,山东,理科,自动化,605,14697
460,22351,南京师范大学,2017,山西,文科,哲学,562,1182
461,22356,南京师范大学,2017,山西,理科,建筑环境与能源应用工程,536,9590
462,22177,南京师范大学,2017,上海,文科,学前教育(师范),517,10661
463,21996,南京师范大学,2017,上海,理科,海洋资源开发技术,515,11112
464,21994,南京师范大学,2017,上海,不分文理,学前教育(师范),517,10661
465,22225,南京师范大学,2017,四川,文科,历史学,572,5259
466,22245,南京师范大学,2017,四川,理科,能源动力类(含能源与动力工程、能源与环境系统工程),564,28121
467,22006,南京师范大学,2017,四川,不分文理,广播电视编导,778,
468,22253,南京师范大学,2017,天津,文科,哲学,585,889
469,22266,南京师范大学,2017,天津,理科,环境科学与工程类(含环境科学、环境工程),584,5494
470,22190,南京师范大学,2017,云南,文科,社会学类(含社会学、社会工作),609,
471,22188,南京师范大学,2017,云南,理科,环境科学与工程类(含环境科学、环境工程),566,
472,22569,南京师范大学,2017,浙江,文科,历史学(师范),639,8047
473,22149,南京师范大学,2017,浙江,理科,电气工程及其自动化,625,13955
474,22151,南京师范大学,2017,浙江,不分文理,社会学类(含社会学、社会工作),613,20904
475,22782,南京师范大学,2017,重庆,文科,思想政治教育(师范),575,
476,22789,南京师范大学,2017,重庆,理科,能源动力类(含能源与动力工程、能源与环境系统工程),550,16562
477,22440,南京师范大学,2017,新疆,文科,行政管理,512,
478,22436,南京师范大学,2017,新疆,理科,能源动力类(含能源与动力工程、能源与环境系统工程),478,
479,24287,北方工业大学,2017,安徽,文科,all,556,5471
480,24288,北方工业大学,2017,福建,文科,all,487,
481,24289,北方工业大学,2017,福建,理科,all,515,75468
482,24297,北方工业大学,2017,广西,文科,all,499,
483,24301,北方工业大学,2017,贵州,文科,all,497,
484,24302,北方工业大学,2017,贵州,理科,all,573,3499
485,24276,北方工业大学,2017,河北,文科,all,563,6342
486,24277,北方工业大学,2017,河北,理科,all,578,18298
487,24293,北方工业大学,2017,河南,文科,all,548,118
488,24294,北方工业大学,2017,河南,理科,all,556,25007
489,24286,北方工业大学,2017,黑龙江,文科,all,538,2148
490,24295,北方工业大学,2017,湖北,文科,all,538,9396
491,24296,北方工业大学,2017,湖南,文科,all,549,9015
492,24284,北方工业大学,2017,吉林,文科,all,524,3258
493,24285,北方工业大学,2017,吉林,理科,all,536,11104
494,24282,北方工业大学,2017,辽宁,文科,all,549,4269
495,24283,北方工业大学,2017,辽宁,理科,all,556,15139
496,24280,北方工业大学,2017,内蒙古,文科,all,492,4701
497,24281,北方工业大学,2017,内蒙古,理科,all,523,11053
498,24308,北方工业大学,2017,宁夏,文科,all,481,5247
499,24307,北方工业大学,2017,青海,文科,all,391,4679
500,24291,北方工业大学,2017,山东,文科,all,583,3861
501,24292,北方工业大学,2017,山东,理科,all,573,33759
502,24278,北方工业大学,2017,山西,文科,all,508,7350
503,24279,北方工业大学,2017,山西,理科,all,538,9130
504,24300,北方工业大学,2017,四川,文科,all,561,8158
505,24275,北方工业大学,2017,天津,文科,all,546,2388
506,24303,北方工业大学,2017,云南,文科,all,517,
507,24299,北方工业大学,2017,重庆,文科,all,530,
508,24298,北方工业大学,2017,海南,文科,all,631,
509,24309,北方工业大学,2017,新疆,文科,all,490,
510,24756,北京外国语大学,2017,安徽,文科,汉语国际教育,621,266
511,24762,北京外国语大学,2017,安徽,理科,计算机科学与技术,610,3721
512,24388,北京外国语大学,2017,北京,文科,汉语言文学,630,603
513,24402,北京外国语大学,2017,北京,理科,工商管理类,632,2827
514,24793,北京外国语大学,2017,福建,文科,汉语言文学,587,
515,24801,北京外国语大学,2017,福建,理科,工商管理类,576,22155
516,25087,北京外国语大学,2017,广东,文科,汉语言文学,602,734
517,25097,北京外国语大学,2017,广东,理科,国际经济与贸易（中外合作办学）,599,4473
518,25139,北京外国语大学,2017,广西,文科,政治学与行政学（公共政策与国际组织）,617,334
519,25147,北京外国语大学,2017,广西,理科,计算机科学与技术,583,2475
520,25277,北京外国语大学,2017,贵州,文科,工商管理类,649,327
521,25280,北京外国语大学,2017,贵州,理科,国际经济与贸易,595,1695
522,24458,北京外国语大学,2017,河北,文科,汉语言文学,637,349
523,24464,北京外国语大学,2017,河北,理科,日语,647,2021
524,24932,北京外国语大学,2017,河南,文科,政治学与行政学（公共政策与国际组织）,610,807
525,24942,北京外国语大学,2017,河南,理科,法学,610,4917
526,24590,北京外国语大学,2017,黑龙江,文科,英语,600,237
527,24593,北京外国语大学,2017,黑龙江,理科,计算机科学与技术,633,1176
528,24978,北京外国语大学,2017,湖北,文科,法学,615,655
529,24985,北京外国语大学,2017,湖北,理科,计算机科学与技术,612,
530,25027,北京外国语大学,2017,湖南,文科,政治学与行政学（公共政策与国际组织）,637,347
531,25035,北京外国语大学,2017,湖南,理科,法学,621,2548
532,24567,北京外国语大学,2017,吉林,文科,汉语国际教育,608,242
533,24573,北京外国语大学,2017,吉林,理科,法学,628,1646
534,24662,北京外国语大学,2017,江苏,文科,日语,377,813
535,24672,北京外国语大学,2017,江苏,理科,工商管理类,377,4948
536,24530,北京外国语大学,2017,辽宁,文科,汉语国际教育,615,225
537,24532,北京外国语大学,2017,辽宁,理科,工商管理类,641,1415
538,24512,北京外国语大学,2017,内蒙古,理科,国际经济与贸易,609,1897
539,25437,北京外国语大学,2017,宁夏,文科,法学,601,
540,25440,北京外国语大学,2017,宁夏,理科,工商管理类,573,849
541,25416,北京外国语大学,2017,青海,文科,工商管理类,524,534
542,25419,北京外国语大学,2017,青海,理科,法学,532,788
543,24879,北京外国语大学,2017,山东,文科,新闻学,621,436
544,24887,北京外国语大学,2017,山东,理科,新闻学,643,3304
545,24499,北京外国语大学,2017,山西,文科,英语,590,269
546,24505,北京外国语大学,2017,山西,理科,法学,582,2380
547,24612,北京外国语大学,2017,上海,不分文理,汉语国际教育,548,4469
548,25234,北京外国语大学,2017,四川,文科,汉语言文学,628,236
549,25242,北京外国语大学,2017,四川,理科,国际经济与贸易（中外合作办学）,637,3022
550,24425,北京外国语大学,2017,天津,文科,政治学与行政学（公共政策与国际组织）,622,206
551,24429,北京外国语大学,2017,天津,理科,工商管理类,636,1490
552,25318,北京外国语大学,2017,云南,文科,工商管理类,642,
553,25323,北京外国语大学,2017,云南,理科,外交学,608,
554,24725,北京外国语大学,2017,浙江,不分文理,计算机科学与技术,641,7361
555,25191,北京外国语大学,2017,重庆,文科,汉语言文学,614,
556,25198,北京外国语大学,2017,重庆,理科,法学,625,2409
557,25163,北京外国语大学,2017,海南,文科,工商管理类,809,
558,25165,北京外国语大学,2017,海南,理科,国际经济与贸易,783,
559,25459,北京外国语大学,2017,新疆,文科,工商管理类,589,
560,25462,北京外国语大学,2017,新疆,理科,工商管理类,571,
561,27581,中国地质大学（北京）,2017,安徽,理科,理科统招,561,16591
562,27216,中国地质大学（北京）,2017,北京,文科,文科统招,603,1503
563,27217,中国地质大学（北京）,2017,北京,理科,理科统招,595,7473
564,27614,中国地质大学（北京）,2017,福建,理科,理科统招,501,
565,27801,中国地质大学（北京）,2017,广东,理科,理科统招,531,29452
566,27818,中国地质大学（北京）,2017,广西,理科,理科统招,518,13613
567,27895,中国地质大学（北京）,2017,贵州,理科,材料科学与工程,514,15201
568,27297,中国地质大学（北京）,2017,河北,文科,文科统招,602,1879
569,27298,中国地质大学（北京）,2017,河北,理科,理科统招,591,13503
570,27695,中国地质大学（北京）,2017,河南,文科,文科统招,585,81
571,27696,中国地质大学（北京）,2017,河南,理科,理科统招,570,17781
572,27477,中国地质大学（北京）,2017,黑龙江,文科,文科统招,554,1339
573,27493,中国地质大学（北京）,2017,黑龙江,理科,电子信息工程,518,16672
574,27748,中国地质大学（北京）,2017,湖北,理科,海洋科学,548,
575,27765,中国地质大学（北京）,2017,湖南,文科,文科统招,596,2381
576,27792,中国地质大学（北京）,2017,湖南,理科,石油工程,528,27581
577,27443,中国地质大学（北京）,2017,吉林,文科,文科统招,555,1571
578,27447,中国地质大学（北京）,2017,吉林,理科,材料化学,511,15291
579,27514,中国地质大学（北京）,2017,江苏,理科,理科统招,351,26530
580,27411,中国地质大学（北京）,2017,辽宁,文科,文科统招,575,1963
581,27412,中国地质大学（北京）,2017,辽宁,理科,理科统招,540,19541
582,28027,中国地质大学（北京）,2017,宁夏,理科,水文与水资源工程,456,8115
583,28003,中国地质大学（北京）,2017,青海,理科,理科统招,393,7547
584,27660,中国地质大学（北京）,2017,山东,文科,文科统招,584,3667
585,27659,中国地质大学（北京）,2017,山东,理科,理科统招,593,20792
586,27337,中国地质大学（北京）,2017,山西,文科,文科统招,551,1824
587,27336,中国地质大学（北京）,2017,山西,理科,理科统招,534,10057
588,27510,中国地质大学（北京）,2017,上海,不分文理,all,510,12301
589,27852,中国地质大学（北京）,2017,四川,文科,文科统招,582,3417
590,27877,中国地质大学（北京）,2017,四川,理科,勘查技术与工程,552,36193
591,27261,中国地质大学（北京）,2017,天津,文科,文科统招,574,1231
592,27260,中国地质大学（北京）,2017,天津,理科,理科统招,570,6951
593,27909,中国地质大学（北京）,2017,云南,理科,理科统招,529,
594,27577,中国地质大学（北京）,2017,浙江,不分文理,资源勘查工程（固体矿产）,609,23528
595,27929,中国地质大学（北京）,2017,重庆,文科,文科统招,565,
596,27949,中国地质大学（北京）,2017,重庆,理科,资源勘查工程（能源）,545,18060
597,27839,中国地质大学（北京）,2017,海南,理科,理科统招,637,
598,28034,中国地质大学（北京）,2017,新疆,理科,理科统招,507,
599,30407,中国矿业大学（北京）,2017,安徽,文科,行政管理,569,3527
600,30094,中国矿业大学（北京）,2017,安徽,理科,矿物加工工程,556,18735
601,30391,中国矿业大学（北京）,2017,北京,文科,行政管理,583,2495
